flyID,in:H,in:Typology,in:Conf,in:FlC,in:Str,in:Sides,in:MF,out:ApartmentCount,out:SocialCount,out:MidCount,out:FreeCount,out:SocialRatio,out:MidRatio,out:FreeRatio,out:TotalBVO,out:TotalGO,out:Efficiency,out:ParkingRequired,out:GroundFloorBVO,out:FSI,out:GSI,out:TotalPotentialRevenue,out:ResidentialPotentialRevenue,out:ParkingPotentialRevenue,out:TotalCost,out:ResidentialCost,out:ParkingCost,out:ProjectDevelopmentCost,out:UnforseenCost,out:ResidualValue
H45_TypologyI_ConfL_FlCYes_StrMix_SidesNarrow_MFFree,45,I,L,Yes,Mix,Narrow,Free,112,0,56,56,0,0.5,0.5,9882.67,9015.38,0.91,79,658.84,13.73,0.92,35.357,33.777,1.58,19.339,14.484,0.988,2.321,1.547,16.018
H45_TypologyI_ConfL_FlCYes_StrMix_SidesWide_MFMid,45,I,L,Yes,Mix,Wide,Mid,112,0,56,56,0,0.5,0.5,9882.67,9015.38,0.91,79,658.84,13.73,0.92,35.357,33.777,1.58,19.339,14.484,0.988,2.321,1.547,16.018
H45_TypologyI_ConfL_FlCYes_StrMix_SidesWide_MFFree,45,I,L,Yes,Mix,Wide,Free,112,0,56,56,0,0.5,0.5,9882.67,9015.38,0.91,79,658.84,13.73,0.92,35.357,33.777,1.58,19.339,14.484,0.988,2.321,1.547,16.018
H45_TypologyI_ConfL_FlCYes_StrMix_SidesMixed_MFMid,45,I,L,Yes,Mix,Mixed,Mid,126,0,70,56,0,0.56,0.44,10781.1,9833.11,0.91,87,718.74,14.97,1,38.653,36.913,1.74,21.274,15.932,1.088,2.553,1.702,17.378
H45_TypologyI_ConfL_FlCYes_StrMix_SidesMixed_MFFree,45,I,L,Yes,Mix,Mixed,Free,126,0,70,56,0,0.56,0.44,10781.1,9833.11,0.91,87,718.74,14.97,1,38.653,36.913,1.74,21.274,15.932,1.088,2.553,1.702,17.378
H45_TypologyI_ConfL_FlCNo_StrNarrow_SidesNarrow_MFMid,45,I,L,No,Narrow,Narrow,Mid,140,0,112,28,0,0.8,0.2,10781.1,9799.93,0.91,90,718.74,14.97,1,37.502,35.702,1.8,21.321,15.932,1.125,2.559,1.706,16.18
H45_TypologyI_ConfL_FlCNo_StrNarrow_SidesNarrow_MFFree,45,I,L,No,Narrow,Narrow,Free,140,0,112,28,0,0.8,0.2,10781.1,9799.93,0.91,90,718.74,14.97,1,37.502,35.702,1.8,21.321,15.932,1.125,2.559,1.706,16.18
H45_TypologyI_ConfL_FlCNo_StrNarrow_SidesWide_MFMid,45,I,L,No,Narrow,Wide,Mid,140,0,112,28,0,0.8,0.2,10781.1,9799.93,0.91,90,718.74,14.97,1,37.502,35.702,1.8,21.321,15.932,1.125,2.559,1.706,16.18
H45_TypologyI_ConfL_FlCNo_StrNarrow_SidesWide_MFFree,45,I,L,No,Narrow,Wide,Free,140,0,112,28,0,0.8,0.2,10781.1,9799.93,0.91,90,718.74,14.97,1,37.502,35.702,1.8,21.321,15.932,1.125,2.559,1.706,16.18
H45_TypologyI_ConfL_FlCNo_StrNarrow_SidesMixed_MFMid,45,I,L,No,Narrow,Mixed,Mid,126,0,98,28,0,0.78,0.22,9882.67,8982.2,0.91,82,658.84,13.73,0.92,34.206,32.566,1.64,19.386,14.484,1.025,2.326,1.551,14.82
H45_TypologyI_ConfL_FlCNo_StrNarrow_SidesMixed_MFFree,45,I,L,No,Narrow,Mixed,Free,126,0,98,28,0,0.78,0.22,9882.67,8982.2,0.91,82,658.84,13.73,0.92,34.206,32.566,1.64,19.386,14.484,1.025,2.326,1.551,14.82
H45_TypologyI_ConfL_FlCNo_StrWide_SidesNarrow_MFMid,45,I,L,No,Wide,Narrow,Mid,112,0,28,84,0,0.25,0.75,10781.1,9866.29,0.92,84,718.74,14.97,1,39.804,38.124,1.68,21.228,15.932,1.05,2.547,1.698,18.576
H45_TypologyI_ConfL_FlCNo_StrWide_SidesNarrow_MFFree,45,I,L,No,Wide,Narrow,Free,112,0,28,84,0,0.25,0.75,10781.1,9866.29,0.92,84,718.74,14.97,1,39.804,38.124,1.68,21.228,15.932,1.05,2.547,1.698,18.576
H45_TypologyI_ConfL_FlCNo_StrWide_SidesWide_MFMid,45,I,L,No,Wide,Wide,Mid,112,0,56,56,0,0.5,0.5,9882.67,9015.38,0.91,79,658.84,13.73,0.92,35.357,33.777,1.58,19.339,14.484,0.988,2.321,1.547,16.018
H45_TypologyI_ConfL_FlCNo_StrWide_SidesWide_MFFree,45,I,L,No,Wide,Wide,Free,112,0,56,56,0,0.5,0.5,9882.67,9015.38,0.91,79,658.84,13.73,0.92,35.357,33.777,1.58,19.339,14.484,0.988,2.321,1.547,16.018
H45_TypologyI_ConfL_FlCNo_StrWide_SidesMixed_MFMid,45,I,L,No,Wide,Mixed,Mid,98,0,42,56,0,0.43,0.57,8984.25,8197.66,0.91,70,598.95,12.48,0.83,32.042,30.642,1.4,17.388,13.035,0.875,2.087,1.391,14.654
H45_TypologyI_ConfL_FlCNo_StrWide_SidesMixed_MFFree,45,I,L,No,Wide,Mixed,Free,98,0,42,56,0,0.43,0.57,8984.25,8197.66,0.91,70,598.95,12.48,0.83,32.042,30.642,1.4,17.388,13.035,0.875,2.087,1.391,14.654
H45_TypologyI_ConfL_FlCNo_StrMix_SidesNarrow_MFMid,45,I,L,No,Mix,Narrow,Mid,112,0,56,56,0,0.5,0.5,9882.67,9015.38,0.91,79,658.84,13.73,0.92,35.357,33.777,1.58,19.339,14.484,0.988,2.321,1.547,16.018
H45_TypologyI_ConfL_FlCNo_StrMix_SidesNarrow_MFFree,45,I,L,No,Mix,Narrow,Free,112,0,56,56,0,0.5,0.5,9882.67,9015.38,0.91,79,658.84,13.73,0.92,35.357,33.777,1.58,19.339,14.484,0.988,2.321,1.547,16.018
H45_TypologyI_ConfL_FlCNo_StrMix_SidesWide_MFMid,45,I,L,No,Mix,Wide,Mid,112,0,56,56,0,0.5,0.5,9882.67,9015.38,0.91,79,658.84,13.73,0.92,35.357,33.777,1.58,19.339,14.484,0.988,2.321,1.547,16.018
H45_TypologyI_ConfL_FlCNo_StrMix_SidesWide_MFFree,45,I,L,No,Mix,Wide,Free,112,0,56,56,0,0.5,0.5,9882.67,9015.38,0.91,79,658.84,13.73,0.92,35.357,33.777,1.58,19.339,14.484,0.988,2.321,1.547,16.018
H45_TypologyI_ConfL_FlCNo_StrMix_SidesMixed_MFMid,45,I,L,No,Mix,Mixed,Mid,126,0,70,56,0,0.56,0.44,10781.1,9833.11,0.91,87,718.74,14.97,1,38.653,36.913,1.74,21.274,15.932,1.088,2.553,1.702,17.378
H45_TypologyI_ConfL_FlCNo_StrMix_SidesMixed_MFFree,45,I,L,No,Mix,Mixed,Free,126,0,70,56,0,0.56,0.44,10781.1,9833.11,0.91,87,718.74,14.97,1,38.653,36.913,1.74,21.274,15.932,1.088,2.553,1.702,17.378
H45_TypologyI_ConfS_FlCYes_StrNarrow_SidesNarrow_MFMid,45,I,S,Yes,Narrow,Narrow,Mid,140,112,28,0,0.8,0.2,0,8820.9,7924.21,0.9,62,588.06,12.25,0.82,26.44,25.2,1.24,16.901,12.746,0.775,2.028,1.352,9.539
H45_TypologyI_ConfS_FlCYes_StrNarrow_SidesNarrow_MFFree,45,I,S,Yes,Narrow,Narrow,Free,140,112,0,28,0.8,0,0.2,8820.9,7924.21,0.9,68,588.06,12.25,0.82,27.4,26.04,1.36,16.995,12.746,0.85,2.039,1.36,10.405
H45_TypologyI_ConfS_FlCYes_StrNarrow_SidesWide_MFMid,45,I,S,Yes,Narrow,Wide,Mid,140,112,28,0,0.8,0.2,0,8820.9,7924.21,0.9,62,588.06,12.25,0.82,26.44,25.2,1.24,16.901,12.746,0.775,2.028,1.352,9.539
H45_TypologyI_ConfS_FlCYes_StrNarrow_SidesWide_MFFree,45,I,S,Yes,Narrow,Wide,Free,140,112,0,28,0.8,0,0.2,8820.9,7924.21,0.9,68,588.06,12.25,0.82,27.4,26.04,1.36,16.995,12.746,0.85,2.039,1.36,10.405
H45_TypologyI_ConfS_FlCYes_StrNarrow_SidesMixed_MFMid,45,I,S,Yes,Narrow,Mixed,Mid,126,98,28,0,0.78,0.22,0,8085.82,7262.9,0.9,56,539.05,11.23,0.75,24.115,22.995,1.12,15.359,11.587,0.7,1.843,1.229,8.756
H45_TypologyI_ConfS_FlCYes_StrNarrow_SidesMixed_MFFree,45,I,S,Yes,Narrow,Mixed,Free,126,98,0,28,0.78,0,0.22,8085.82,7262.9,0.9,62,539.05,11.23,0.75,25.075,23.835,1.24,15.452,11.587,0.775,1.854,1.236,9.623
H45_TypologyI_ConfS_FlCYes_StrWide_SidesNarrow_MFMid,45,I,S,Yes,Wide,Narrow,Mid,112,28,84,0,0.25,0.75,0,8820.9,7976.71,0.9,62,588.06,12.25,0.82,28.33,27.09,1.24,16.901,12.746,0.775,2.028,1.352,11.429
H45_TypologyI_ConfS_FlCYes_StrWide_SidesNarrow_MFFree,45,I,S,Yes,Wide,Narrow,Free,112,28,0,84,0.25,0,0.75,8820.9,7976.71,0.9,79,588.06,12.25,0.82,31.19,29.61,1.58,17.166,12.746,0.988,2.06,1.373,14.024
H45_TypologyI_ConfS_FlCYes_StrWide_SidesWide_MFMid,45,I,S,Yes,Wide,Wide,Mid,112,56,56,0,0.5,0.5,0,8085.82,7289.15,0.9,56,539.05,11.23,0.75,25.06,23.94,1.12,15.359,11.587,0.7,1.843,1.229,9.701
H45_TypologyI_ConfS_FlCYes_StrWide_SidesWide_MFFree,45,I,S,Yes,Wide,Wide,Free,112,56,0,56,0.5,0,0.5,8085.82,7289.15,0.9,68,539.05,11.23,0.75,26.98,25.62,1.36,15.546,11.587,0.85,1.866,1.244,11.434
H45_TypologyI_ConfS_FlCYes_StrWide_SidesMixed_MFMid,45,I,S,Yes,Wide,Mixed,Mid,98,42,56,0,0.43,0.57,0,7350.75,6627.85,0.9,51,490.05,10.21,0.68,22.755,21.735,1.02,13.832,10.428,0.638,1.66,1.107,8.923
H45_TypologyI_ConfS_FlCYes_StrWide_SidesMixed_MFFree,45,I,S,Yes,Wide,Mixed,Free,98,42,0,56,0.43,0,0.57,7350.75,6627.85,0.9,62,490.05,10.21,0.68,24.655,23.415,1.24,14.004,10.428,0.775,1.68,1.12,10.651
H45_TypologyI_ConfS_FlCYes_StrMix_SidesNarrow_MFMid,45,I,S,Yes,Mix,Narrow,Mid,112,56,56,0,0.5,0.5,0,8085.82,7289.15,0.9,56,539.05,11.23,0.75,25.06,23.94,1.12,15.359,11.587,0.7,1.843,1.229,9.701
H45_TypologyI_ConfS_FlCYes_StrMix_SidesNarrow_MFFree,45,I,S,Yes,Mix,Narrow,Free,112,56,0,56,0.5,0,0.5,8085.82,7289.15,0.9,68,539.05,11.23,0.75,26.98,25.62,1.36,15.546,11.587,0.85,1.866,1.244,11.434
H45_TypologyI_ConfS_FlCYes_StrMix_SidesWide_MFMid,45,I,S,Yes,Mix,Wide,Mid,112,56,56,0,0.5,0.5,0,8085.82,7289.15,0.9,56,539.05,11.23,0.75,25.06,23.94,1.12,15.359,11.587,0.7,1.843,1.229,9.701
H45_TypologyI_ConfS_FlCYes_StrMix_SidesWide_MFFree,45,I,S,Yes,Mix,Wide,Free,112,56,0,56,0.5,0,0.5,8085.82,7289.15,0.9,68,539.05,11.23,0.75,26.98,25.62,1.36,15.546,11.587,0.85,1.866,1.244,11.434
H45_TypologyI_ConfS_FlCYes_StrMix_SidesMixed_MFMid,45,I,S,Yes,Mix,Mixed,Mid,126,70,56,0,0.56,0.44,0,8820.9,7950.46,0.9,62,588.06,12.25,0.82,27.385,26.145,1.24,16.901,12.746,0.775,2.028,1.352,10.484
H45_TypologyI_ConfS_FlCYes_StrMix_SidesMixed_MFFree,45,I,S,Yes,Mix,Mixed,Free,126,70,0,56,0.56,0,0.44,8820.9,7950.46,0.9,73,588.06,12.25,0.82,29.285,27.825,1.46,17.073,12.746,0.912,2.049,1.366,12.212
H45_TypologyI_ConfS_FlCNo_StrNarrow_SidesNarrow_MFMid,45,I,S,No,Narrow,Narrow,Mid,140,112,28,0,0.8,0.2,0,8820.9,7924.21,0.9,62,588.06,12.25,0.82,26.44,25.2,1.24,16.901,12.746,0.775,2.028,1.352,9.539
H45_TypologyI_ConfS_FlCNo_StrNarrow_SidesNarrow_MFFree,45,I,S,No,Narrow,Narrow,Free,140,112,0,28,0.8,0,0.2,8820.9,7924.21,0.9,68,588.06,12.25,0.82,27.4,26.04,1.36,16.995,12.746,0.85,2.039,1.36,10.405
H45_TypologyI_ConfS_FlCNo_StrNarrow_SidesWide_MFMid,45,I,S,No,Narrow,Wide,Mid,140,112,28,0,0.8,0.2,0,8820.9,7924.21,0.9,62,588.06,12.25,0.82,26.44,25.2,1.24,16.901,12.746,0.775,2.028,1.352,9.539
H45_TypologyI_ConfS_FlCNo_StrNarrow_SidesWide_MFFree,45,I,S,No,Narrow,Wide,Free,140,112,0,28,0.8,0,0.2,8820.9,7924.21,0.9,68,588.06,12.25,0.82,27.4,26.04,1.36,16.995,12.746,0.85,2.039,1.36,10.405
H45_TypologyI_ConfS_FlCNo_StrNarrow_SidesMixed_MFMid,45,I,S,No,Narrow,Mixed,Mid,126,98,28,0,0.78,0.22,0,8085.82,7262.9,0.9,56,539.05,11.23,0.75,24.115,22.995,1.12,15.359,11.587,0.7,1.843,1.229,8.756
H45_TypologyI_ConfS_FlCNo_StrNarrow_SidesMixed_MFFree,45,I,S,No,Narrow,Mixed,Free,126,98,0,28,0.78,0,0.22,8085.82,7262.9,0.9,62,539.05,11.23,0.75,25.075,23.835,1.24,15.452,11.587,0.775,1.854,1.236,9.623
H45_TypologyI_ConfS_FlCNo_StrWide_SidesNarrow_MFMid,45,I,S,No,Wide,Narrow,Mid,112,28,84,0,0.25,0.75,0,8820.9,7976.71,0.9,62,588.06,12.25,0.82,28.33,27.09,1.24,16.901,12.746,0.775,2.028,1.352,11.429
H45_TypologyI_ConfS_FlCNo_StrWide_SidesNarrow_MFFree,45,I,S,No,Wide,Narrow,Free,112,28,0,84,0.25,0,0.75,8820.9,7976.71,0.9,79,588.06,12.25,0.82,31.19,29.61,1.58,17.166,12.746,0.988,2.06,1.373,14.024
H45_TypologyI_ConfS_FlCNo_StrWide_SidesWide_MFMid,45,I,S,No,Wide,Wide,Mid,112,56,56,0,0.5,0.5,0,8085.82,7289.15,0.9,56,539.05,11.23,0.75,25.06,23.94,1.12,15.359,11.587,0.7,1.843,1.229,9.701
H45_TypologyI_ConfS_FlCNo_StrWide_SidesWide_MFFree,45,I,S,No,Wide,Wide,Free,112,56,0,56,0.5,0,0.5,8085.82,7289.15,0.9,68,539.05,11.23,0.75,26.98,25.62,1.36,15.546,11.587,0.85,1.866,1.244,11.434
H45_TypologyI_ConfS_FlCNo_StrWide_SidesMixed_MFMid,45,I,S,No,Wide,Mixed,Mid,98,42,56,0,0.43,0.57,0,7350.75,6627.85,0.9,51,490.05,10.21,0.68,22.755,21.735,1.02,13.832,10.428,0.638,1.66,1.107,8.923
H45_TypologyI_ConfS_FlCNo_StrWide_SidesMixed_MFFree,45,I,S,No,Wide,Mixed,Free,98,42,0,56,0.43,0,0.57,7350.75,6627.85,0.9,62,490.05,10.21,0.68,24.655,23.415,1.24,14.004,10.428,0.775,1.68,1.12,10.651
H45_TypologyI_ConfS_FlCNo_StrMix_SidesNarrow_MFMid,45,I,S,No,Mix,Narrow,Mid,112,56,56,0,0.5,0.5,0,8085.82,7289.15,0.9,56,539.05,11.23,0.75,25.06,23.94,1.12,15.359,11.587,0.7,1.843,1.229,9.701
H45_TypologyI_ConfS_FlCNo_StrMix_SidesNarrow_MFFree,45,I,S,No,Mix,Narrow,Free,112,56,0,56,0.5,0,0.5,8085.82,7289.15,0.9,68,539.05,11.23,0.75,26.98,25.62,1.36,15.546,11.587,0.85,1.866,1.244,11.434
H45_TypologyI_ConfS_FlCNo_StrMix_SidesWide_MFMid,45,I,S,No,Mix,Wide,Mid,112,56,56,0,0.5,0.5,0,8085.82,7289.15,0.9,56,539.05,11.23,0.75,25.06,23.94,1.12,15.359,11.587,0.7,1.843,1.229,9.701
H45_TypologyI_ConfS_FlCNo_StrMix_SidesWide_MFFree,45,I,S,No,Mix,Wide,Free,112,56,0,56,0.5,0,0.5,8085.82,7289.15,0.9,68,539.05,11.23,0.75,26.98,25.62,1.36,15.546,11.587,0.85,1.866,1.244,11.434
H45_TypologyI_ConfS_FlCNo_StrMix_SidesMixed_MFMid,45,I,S,No,Mix,Mixed,Mid,126,70,56,0,0.56,0.44,0,8820.9,7950.46,0.9,62,588.06,12.25,0.82,27.385,26.145,1.24,16.901,12.746,0.775,2.028,1.352,10.484
H45_TypologyI_ConfS_FlCNo_StrMix_SidesMixed_MFFree,45,I,S,No,Mix,Mixed,Free,126,70,0,56,0.56,0,0.44,8820.9,7950.46,0.9,73,588.06,12.25,0.82,29.285,27.825,1.46,17.073,12.746,0.912,2.049,1.366,12.212
H45_TypologyI_ConfMix_FlCYes_StrNarrow_SidesNarrow_MFMid,45,I,Mix,Yes,Narrow,Narrow,Mid,140,42,98,0,0.3,0.7,0,9801,8855.14,0.9,76,653.4,13.61,0.91,31.373,29.853,1.52,18.93,14.194,0.95,2.272,1.514,12.443
H45_TypologyI_ConfMix_FlCYes_StrNarrow_SidesNarrow_MFFree,45,I,Mix,Yes,Narrow,Narrow,Free,140,42,70,28,0.3,0.5,0.2,9801,8855.14,0.9,82,653.4,13.61,0.91,32.333,30.693,1.64,19.024,14.194,1.025,2.283,1.522,13.309
H45_TypologyI_ConfMix_FlCYes_StrNarrow_SidesWide_MFMid,45,I,Mix,Yes,Narrow,Wide,Mid,140,84,28,28,0.6,0.2,0.2,9801,8862.07,0.9,73,653.4,13.61,0.91,31.579,30.119,1.46,18.883,14.194,0.912,2.266,1.511,12.695
H45_TypologyI_ConfMix_FlCYes_StrNarrow_SidesWide_MFFree,45,I,Mix,Yes,Narrow,Wide,Free,140,84,28,28,0.6,0.2,0.2,9801,8862.07,0.9,73,653.4,13.61,0.91,31.579,30.119,1.46,18.883,14.194,0.912,2.266,1.511,12.695
H45_TypologyI_ConfMix_FlCYes_StrNarrow_SidesMixed_MFMid,45,I,Mix,Yes,Narrow,Mixed,Mid,126,56,56,14,0.44,0.44,0.11,8984.25,8119.09,0.9,68,598.95,12.48,0.83,28.675,27.315,1.36,17.176,12.89,0.85,2.061,1.374,11.5
H45_TypologyI_ConfMix_FlCYes_StrNarrow_SidesMixed_MFFree,45,I,Mix,Yes,Narrow,Mixed,Free,126,56,42,28,0.44,0.33,0.22,8984.25,8119.09,0.9,70,598.95,12.48,0.83,29.135,27.735,1.4,17.207,12.89,0.875,2.065,1.377,11.928
H45_TypologyI_ConfMix_FlCYes_StrWide_SidesNarrow_MFMid,45,I,Mix,Yes,Wide,Narrow,Mid,112,0,84,28,0,0.75,0.25,9801,8914.57,0.91,73,653.4,13.61,0.91,33.469,32.009,1.46,18.883,14.194,0.912,2.266,1.511,14.585
H45_TypologyI_ConfMix_FlCYes_StrWide_SidesNarrow_MFFree,45,I,Mix,Yes,Wide,Narrow,Free,112,0,28,84,0,0.25,0.75,9801,8914.57,0.91,84,653.4,13.61,0.91,35.369,33.689,1.68,19.055,14.194,1.05,2.287,1.524,16.314
H45_TypologyI_ConfMix_FlCYes_StrWide_SidesWide_MFMid,45,I,Mix,Yes,Wide,Wide,Mid,112,56,14,42,0.5,0.12,0.38,8984.25,8152.27,0.91,65,598.95,12.48,0.83,29.826,28.526,1.3,17.129,12.89,0.812,2.055,1.37,12.698
H45_TypologyI_ConfMix_FlCYes_StrWide_SidesWide_MFFree,45,I,Mix,Yes,Wide,Wide,Free,112,56,0,56,0.5,0,0.5,8984.25,8152.27,0.91,68,598.95,12.48,0.83,30.306,28.946,1.36,17.176,12.89,0.85,2.061,1.374,13.131
H45_TypologyI_ConfMix_FlCYes_StrWide_SidesMixed_MFMid,45,I,Mix,Yes,Wide,Mixed,Mid,98,28,42,28,0.29,0.43,0.29,8167.5,7409.29,0.91,59,544.5,11.34,0.76,26.903,25.723,1.18,15.406,11.587,0.738,1.849,1.232,11.498
H45_TypologyI_ConfMix_FlCYes_StrWide_SidesMixed_MFFree,45,I,Mix,Yes,Wide,Mixed,Free,98,28,14,56,0.29,0.14,0.57,8167.5,7409.29,0.91,65,544.5,11.34,0.76,27.863,26.563,1.3,15.499,11.587,0.812,1.86,1.24,12.364
H45_TypologyI_ConfMix_FlCYes_StrMix_SidesNarrow_MFMid,45,I,Mix,Yes,Mix,Narrow,Mid,112,14,84,14,0.12,0.75,0.12,8984.25,8145.34,0.91,68,598.95,12.48,0.83,29.62,28.26,1.36,17.176,12.89,0.85,2.061,1.374,12.445
H45_TypologyI_ConfMix_FlCYes_StrMix_SidesNarrow_MFFree,45,I,Mix,Yes,Mix,Narrow,Free,112,14,42,56,0.12,0.38,0.5,8984.25,8145.34,0.91,76,598.95,12.48,0.83,31.04,29.52,1.52,17.301,12.89,0.95,2.076,1.384,13.74
H45_TypologyI_ConfMix_FlCYes_StrMix_SidesWide_MFMid,45,I,Mix,Yes,Mix,Wide,Mid,112,56,14,42,0.5,0.12,0.38,8984.25,8152.27,0.91,65,598.95,12.48,0.83,29.826,28.526,1.3,17.129,12.89,0.812,2.055,1.37,12.698
H45_TypologyI_ConfMix_FlCYes_StrMix_SidesWide_MFFree,45,I,Mix,Yes,Mix,Wide,Free,112,56,0,56,0.5,0,0.5,8984.25,8152.27,0.91,68,598.95,12.48,0.83,30.306,28.946,1.36,17.176,12.89,0.85,2.061,1.374,13.131
H45_TypologyI_ConfMix_FlCYes_StrMix_SidesMixed_MFMid,45,I,Mix,Yes,Mix,Mixed,Mid,126,42,56,28,0.33,0.44,0.22,9801,8888.32,0.91,73,653.4,13.61,0.91,32.524,31.064,1.46,18.883,14.194,0.912,2.266,1.511,13.64
H45_TypologyI_ConfMix_FlCYes_StrMix_SidesMixed_MFFree,45,I,Mix,Yes,Mix,Mixed,Free,126,42,28,56,0.33,0.22,0.44,9801,8888.32,0.91,79,653.4,13.61,0.91,33.484,31.904,1.58,18.977,14.194,0.988,2.277,1.518,14.507
H45_TypologyI_ConfMix_FlCNo_StrNarrow_SidesNarrow_MFMid,45,I,Mix,No,Narrow,Narrow,Mid,140,70,42,28,0.5,0.3,0.2,9801,8869,0.9,76,653.4,13.61,0.91,32.569,31.049,1.52,19.292,14.484,0.95,2.315,1.543,13.277
H45_TypologyI_ConfMix_FlCNo_StrNarrow_SidesNarrow_MFFree,45,I,Mix,No,Narrow,Narrow,Free,140,70,42,28,0.5,0.3,0.2,9801,8869,0.9,76,653.4,13.61,0.91,32.569,31.049,1.52,19.292,14.484,0.95,2.315,1.543,13.277
H45_TypologyI_ConfMix_FlCNo_StrNarrow_SidesWide_MFMid,45,I,Mix,No,Narrow,Wide,Mid,140,28,112,0,0.2,0.8,0,9801,8862.07,0.9,79,653.4,13.61,0.91,32.363,30.783,1.58,19.339,14.484,0.988,2.321,1.547,13.024
H45_TypologyI_ConfMix_FlCNo_StrNarrow_SidesWide_MFFree,45,I,Mix,No,Narrow,Wide,Free,140,28,84,28,0.2,0.6,0.2,9801,8862.07,0.9,84,653.4,13.61,0.91,33.303,31.623,1.68,19.417,14.484,1.05,2.33,1.553,13.886
H45_TypologyI_ConfMix_FlCNo_StrNarrow_SidesMixed_MFMid,45,I,Mix,No,Narrow,Mixed,Mid,126,42,70,14,0.33,0.56,0.11,8984.25,8126.02,0.9,70,598.95,12.48,0.83,29.646,28.246,1.4,17.569,13.18,0.875,2.108,1.406,12.077
H45_TypologyI_ConfMix_FlCNo_StrNarrow_SidesMixed_MFFree,45,I,Mix,No,Narrow,Mixed,Free,126,42,56,28,0.33,0.44,0.22,8984.25,8126.02,0.9,73,598.95,12.48,0.83,30.126,28.666,1.46,17.616,13.18,0.912,2.114,1.409,12.51
H45_TypologyI_ConfMix_FlCNo_StrWide_SidesNarrow_MFMid,45,I,Mix,No,Wide,Narrow,Mid,112,28,28,56,0.25,0.25,0.5,9801,8928.43,0.91,73,653.4,13.61,0.91,34.665,33.205,1.46,19.245,14.484,0.912,2.309,1.54,15.42
H45_TypologyI_ConfMix_FlCNo_StrWide_SidesNarrow_MFFree,45,I,Mix,No,Wide,Narrow,Free,112,28,0,84,0.25,0,0.75,9801,8928.43,0.91,79,653.4,13.61,0.91,35.625,34.045,1.58,19.339,14.484,0.988,2.321,1.547,16.286
H45_TypologyI_ConfMix_FlCNo_StrWide_SidesWide_MFMid,45,I,Mix,No,Wide,Wide,Mid,112,0,98,14,0,0.88,0.12,8984.25,8152.27,0.91,70,598.95,12.48,0.83,30.591,29.191,1.4,17.569,13.18,0.875,2.108,1.406,13.022
H45_TypologyI_ConfMix_FlCNo_StrWide_SidesWide_MFFree,45,I,Mix,No,Wide,Wide,Free,112,0,56,56,0,0.5,0.5,8984.25,8152.27,0.91,79,598.95,12.48,0.83,32.031,30.451,1.58,17.71,13.18,0.988,2.125,1.417,14.321
H45_TypologyI_ConfMix_FlCNo_StrWide_SidesMixed_MFMid,45,I,Mix,No,Wide,Mixed,Mid,98,14,56,28,0.14,0.57,0.29,8167.5,7416.22,0.91,62,544.5,11.34,0.76,27.894,26.654,1.24,15.815,11.877,0.775,1.898,1.265,12.079
H45_TypologyI_ConfMix_FlCNo_StrWide_SidesMixed_MFFree,45,I,Mix,No,Wide,Mixed,Free,98,14,28,56,0.14,0.29,0.57,8167.5,7416.22,0.91,68,544.5,11.34,0.76,28.854,27.494,1.36,15.908,11.877,0.85,1.909,1.273,12.945
H45_TypologyI_ConfMix_FlCNo_StrMix_SidesNarrow_MFMid,45,I,Mix,No,Mix,Narrow,Mid,112,42,28,42,0.38,0.25,0.38,8984.25,8159.2,0.91,68,598.95,12.48,0.83,30.817,29.457,1.36,17.538,13.18,0.85,2.105,1.403,13.279
H45_TypologyI_ConfMix_FlCNo_StrMix_SidesNarrow_MFFree,45,I,Mix,No,Mix,Narrow,Free,112,42,14,56,0.38,0.12,0.5,8984.25,8159.2,0.91,70,598.95,12.48,0.83,31.277,29.877,1.4,17.569,13.18,0.875,2.108,1.406,13.708
H45_TypologyI_ConfMix_FlCNo_StrMix_SidesWide_MFMid,45,I,Mix,No,Mix,Wide,Mid,112,0,98,14,0,0.88,0.12,8984.25,8152.27,0.91,70,598.95,12.48,0.83,30.591,29.191,1.4,17.569,13.18,0.875,2.108,1.406,13.022
H45_TypologyI_ConfMix_FlCNo_StrMix_SidesWide_MFFree,45,I,Mix,No,Mix,Wide,Free,112,0,56,56,0,0.5,0.5,8984.25,8152.27,0.91,79,598.95,12.48,0.83,32.031,30.451,1.58,17.71,13.18,0.988,2.125,1.417,14.321
H45_TypologyI_ConfMix_FlCNo_StrMix_SidesMixed_MFMid,45,I,Mix,No,Mix,Mixed,Mid,126,28,70,28,0.22,0.56,0.22,9801,8895.25,0.91,76,653.4,13.61,0.91,33.514,31.994,1.52,19.292,14.484,0.95,2.315,1.543,14.222
H45_TypologyI_ConfMix_FlCNo_StrMix_SidesMixed_MFFree,45,I,Mix,No,Mix,Mixed,Free,126,28,42,56,0.22,0.33,0.44,9801,8895.25,0.91,82,653.4,13.61,0.91,34.474,32.834,1.64,19.386,14.484,1.025,2.326,1.551,15.088
H45_TypologyI_ConfGalL_FlCYes_StrNarrow_SidesNarrow_MFMid,45,I,GalL,Yes,Narrow,Narrow,Mid,70,0,70,0,0,1,0,5880.6,5262.67,0.89,42,392.04,8.17,0.54,16.518,15.678,0.84,9.709,7.242,0.525,1.165,0.777,6.809
