flyID,in:SpanT1,in:SpanT2,in:RijwonenAandeelPlint,in:TypeWoningen,in:SociaalOplossing,in:Verdiepingen,in:Toren1AandeelPlint,in:Toren2AandeelPlint,out:grw,out:socgrw,out:midgrw,out:koopgrw,out:pp,out:socprc,out:midprc,out:koopprc,out:GO,out:GOsoc,out:GOmid,out:GOkoop,out:BVO,out:BVOsoc,out:BVOmid,out:BVOkoop,out:t1bon,out:t2bon,out:Soc49,out:Soc50,out:mid59,out:mid69,out:koop79,out:koop89,out:koop109,out:koop129,out:koop131,out:GGW3LAPP,out:GGW4LAPP,out:WoningenTotaal
SpanT1Vijf_SpanT2Zes_RijwonenAandeelPlintCommercieel_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Zes,Commercieel,GalerijAppartementen,Beneden,Drie,commercieel,commercieel,12.8,0.9,3,9,254.1,24,31,43,18315,2712,4428,11175,26195,3782,6246,16167,3,3,50,6,18,54,0,12,48,39,0,0,0,227
SpanT1Vijf_SpanT2Zes_RijwonenAandeelPlintCommercieel_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Zes,Commercieel,GalerijAppartementen,Beneden,Drie,commercieel,wonen,11.7,0.9,2.7,8.2,230,27,30,42,16703,2712,3936,10055,23881,3782,5552,14547,3,0,50,6,16,48,0,4,44,39,0,0,0,207
SpanT1Vijf_SpanT2Zes_RijwonenAandeelPlintCommercieel_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Zes,Commercieel,GalerijAppartementen,Beneden,Drie,half,commercieel,11.8,0.9,3,8,239.5,25,33,41,17125,2712,4428,9985,24473,3782,6246,14445,1,3,50,6,18,54,0,12,44,33,0,0,0,217
SpanT1Vijf_SpanT2Zes_RijwonenAandeelPlintCommercieel_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Zes,Commercieel,GalerijAppartementen,Beneden,Drie,half,wonen,10.7,0.9,2.7,7.2,215.4,28,32,39,15513,2712,3936,8865,22159,3782,5552,12825,1,0,50,6,16,48,0,4,40,33,0,0,0,197
SpanT1Vijf_SpanT2Zes_RijwonenAandeelPlintCommercieel_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Zes,Commercieel,GalerijAppartementen,Beneden,Vier,commercieel,commercieel,13.2,1,3,9.2,263.7,27,30,42,19043,3120,4428,11495,27223,4348,6246,16629,3,3,52,12,18,54,0,8,54,39,0,0,0,237
SpanT1Vijf_SpanT2Zes_RijwonenAandeelPlintCommercieel_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Zes,Commercieel,GalerijAppartementen,Beneden,Vier,commercieel,wonen,11.4,0.9,3,7.6,246.4,24,31,43,17200,2712,4428,10060,24578,3782,6246,14550,3,0,50,6,18,54,0,36,50,12,0,0,0,226
SpanT1Vijf_SpanT2Zes_RijwonenAandeelPlintCommercieel_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Zes,Commercieel,GalerijAppartementen,Beneden,Vier,half,commercieel,12.4,0.9,3,8.6,250.8,24,32,43,18005,2712,4428,10865,25745,3782,6246,15717,1,3,50,6,18,54,0,12,52,33,0,0,0,225
SpanT1Vijf_SpanT2Zes_RijwonenAandeelPlintCommercieel_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Zes,Commercieel,GalerijAppartementen,Beneden,Vier,half,wonen,11.3,0.9,2.7,7.8,226.7,27,31,41,16393,2712,3936,9745,23431,3782,5552,14097,1,0,50,6,16,48,0,4,48,33,0,0,0,205
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Acht,Wonen,GGW,Toren,Drie,commercieel,commercieel,11.4,1,3.5,6.9,254.5,24,36,39,17370,2856,5184,9330,23778,3962,7314,12502,3,3,14,42,18,66,36,0,8,12,0,34,0,230
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Acht,Wonen,GGW,Toren,Drie,commercieel,wonen,10.3,1,2.9,6.4,224.5,27,34,37,15745,2856,4314,8575,21449,3962,6086,11401,3,0,14,42,16,54,18,0,10,15,0,34,0,203
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Acht,Wonen,GGW,Toren,Drie,half,commercieel,10.6,1,3.2,6.4,238.6,25,35,39,16283,2856,4692,8735,22223,3962,6620,11641,1,3,14,42,16,60,36,0,6,9,0,34,0,217
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Acht,Wonen,GGW,Toren,Drie,half,wonen,9.8,0.8,2.7,6.3,212.1,25,33,41,14826,2448,3948,8430,20160,3396,5570,11194,1,0,12,36,14,50,24,0,8,12,0,34,0,190
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Acht,Wonen,GGW,Toren,Vier,commercieel,commercieel,11.8,1,3.5,7.3,260.2,24,36,39,17880,2856,5184,9840,24390,3962,7314,13114,3,3,14,42,18,66,36,0,8,12,0,0,34,230
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Acht,Wonen,GGW,Toren,Vier,commercieel,wonen,10.7,1,2.9,6.8,230.2,27,34,37,16255,2856,4314,9085,22061,3962,6086,12013,3,0,14,42,16,54,18,0,10,15,0,0,34,203
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Acht,Wonen,GGW,Toren,Vier,half,commercieel,10.9,1,3.2,6.8,244.4,25,35,39,16793,2856,4692,9245,22835,3962,6620,12253,1,3,14,42,16,60,36,0,6,9,0,0,34,217
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Acht,Wonen,GGW,Toren,Vier,half,wonen,10.1,0.8,2.7,6.6,217.8,25,33,41,15336,2448,3948,8940,20772,3396,5570,11806,1,0,12,36,14,50,24,0,8,12,0,0,34,190
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Acht,Wonen,GGW,Beneden,Drie,commercieel,commercieel,13.5,1.1,2.8,9.7,273,28,26,44,19664,3480,4074,12110,27632,4854,5748,17030,3,3,66,6,14,52,30,0,26,39,0,17,0,250
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Acht,Wonen,GGW,Beneden,Drie,commercieel,wonen,12.5,1,2.6,9,247.7,28,27,44,18104,3072,3822,11210,25402,4288,5392,15722,3,0,64,0,14,48,18,0,26,39,0,17,0,226
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Acht,Wonen,GGW,Beneden,Drie,half,commercieel,12.8,1,2.8,9,261.9,26,28,45,18642,3072,4200,11370,26176,4288,5926,15962,1,3,64,0,14,54,36,0,22,33,0,17,0,240
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Acht,Wonen,GGW,Beneden,Drie,half,wonen,11.5,1,2.6,8,233.1,29,28,41,16914,3072,3822,10020,23680,4288,5392,14000,1,0,64,0,14,48,18,0,22,33,0,17,0,216
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Acht,Wonen,GGW,Beneden,Vier,commercieel,commercieel,13.7,1.1,2.8,9.8,275.9,28,26,44,19919,3480,4074,12365,27938,4854,5748,17336,3,3,66,6,14,52,30,0,26,39,0,0,17,250
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Acht,Wonen,GGW,Beneden,Vier,commercieel,wonen,12.7,1,2.6,9.2,250.6,28,27,44,18359,3072,3822,11465,25708,4288,5392,16028,3,0,64,0,14,48,18,0,26,39,0,0,17,226
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Acht,Wonen,GGW,Beneden,Vier,half,commercieel,13,1,2.8,9.2,264.8,26,28,45,18897,3072,4200,11625,26482,4288,5926,16268,1,3,64,0,14,54,36,0,22,33,0,0,17,240
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Acht,Wonen,GGW,Beneden,Vier,half,wonen,11.7,1,2.6,8.2,236,29,28,41,17169,3072,3822,10275,23986,4288,5392,14306,1,0,64,0,14,48,18,0,22,33,0,0,17,216
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Acht,Wonen,PortiekAppartementen,Toren,Drie,commercieel,commercieel,12.8,1,3.7,8,267.2,26,36,37,18473,3192,5496,9785,26309,4438,7760,14111,3,3,34,30,8,80,24,0,26,39,0,2,0,243
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Acht,Wonen,PortiekAppartementen,Toren,Drie,commercieel,wonen,11.6,1,3.2,7.3,239.5,29,34,36,16829,3192,4752,8885,23951,4438,6710,12803,3,0,34,30,6,70,12,0,26,39,0,2,0,219
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Acht,Wonen,PortiekAppartementen,Toren,Drie,half,commercieel,11.9,1,3.5,7.4,253.7,27,35,37,17367,3192,5130,9045,24725,4438,7244,13043,1,3,34,30,6,76,30,0,22,33,0,2,0,233
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Acht,Wonen,PortiekAppartementen,Toren,Drie,half,wonen,10.7,1,3,6.7,226,30,33,35,15723,3192,4386,8145,22367,4438,6194,11735,1,0,34,30,4,66,18,0,22,33,0,2,0,209
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Acht,Wonen,PortiekAppartementen,Toren,Vier,commercieel,commercieel,13.8,1.2,3.9,8.7,291.8,26,34,38,20063,3576,5772,10715,28581,4974,8152,15455,3,3,42,30,4,88,36,0,26,39,0,0,2,267
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Acht,Wonen,PortiekAppartementen,Toren,Vier,commercieel,wonen,12.6,1.2,3.4,8,264,29,32,37,18419,3576,5028,9815,26223,4974,7102,14147,3,0,42,30,2,78,24,0,26,39,0,0,2,243
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Acht,Wonen,PortiekAppartementen,Toren,Vier,half,commercieel,12.8,1.2,3.9,7.7,277.2,28,35,36,18873,3576,5772,9525,26859,4974,8152,13733,1,3,42,30,4,88,36,0,22,33,0,0,2,257
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Acht,Wonen,PortiekAppartementen,Toren,Vier,half,wonen,11.9,1,3.5,7.4,252.9,27,35,37,17397,3168,5154,9075,24767,4408,7280,13079,1,0,40,24,2,80,30,0,22,33,0,0,2,233
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Acht,Wonen,PortiekAppartementen,Beneden,Drie,commercieel,commercieel,13.7,1.1,3.3,9.3,287.5,27,29,42,19977,3600,4917,11460,28542,5025,6941,16576,3,3,75,0,10,69,48,0,26,39,0,1,0,268
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Acht,Wonen,PortiekAppartementen,Beneden,Drie,commercieel,wonen,12.3,1.3,2.7,8.3,256.3,34,26,39,18165,4008,4047,10110,25918,5591,5713,14614,3,0,77,6,8,57,30,0,26,39,0,1,0,244
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Acht,Wonen,PortiekAppartementen,Beneden,Drie,half,commercieel,12.8,1.1,3.1,8.6,273.9,29,28,42,18871,3600,4551,10720,26958,5025,6425,15508,1,3,75,0,8,65,54,0,22,33,0,1,0,258
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Acht,Wonen,PortiekAppartementen,Beneden,Drie,half,wonen,11.3,1.3,2.7,7.3,241.7,35,27,36,16975,4008,4047,8920,24196,5591,5713,12892,1,0,77,6,8,57,30,0,22,33,0,1,0,234
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Acht,Wonen,PortiekAppartementen,Beneden,Vier,commercieel,commercieel,14.2,1.2,3.4,9.6,298.7,28,28,43,20709,3792,4992,11925,29589,5293,7048,17248,3,3,79,0,8,72,54,0,26,39,0,0,1,279
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Acht,Wonen,PortiekAppartementen,Beneden,Vier,commercieel,wonen,12.6,1.3,3,8.3,266.5,34,28,37,18813,4200,4488,10125,26827,5859,6336,14632,3,0,81,6,8,64,30,0,26,39,0,0,1,255
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Acht,Wonen,PortiekAppartementen,Beneden,Vier,half,commercieel,12.9,1.3,3.3,8.3,280.6,32,28,38,19351,4200,4866,10285,27601,5859,6870,14872,1,3,81,6,8,70,48,0,22,33,0,0,1,269
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Acht,Wonen,PortiekAppartementen,Beneden,Vier,half,wonen,11.6,1.3,3,7.3,251.9,35,29,35,17623,4200,4488,8935,25105,5859,6336,12910,1,0,81,6,8,64,30,0,22,33,0,0,1,245
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Acht,Wonen,GalerijAppartementen,Toren,Drie,commercieel,commercieel,11.9,1.1,3.4,7.4,270.7,26,33,40,18232,3264,5058,9910,26010,4528,7136,14346,3,3,16,48,18,64,30,0,56,12,0,0,0,244
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Acht,Wonen,GalerijAppartementen,Toren,Drie,commercieel,wonen,11.1,1,2.9,7.3,244.2,25,32,41,16775,2856,4314,9605,23947,3962,6086,13899,3,0,14,42,16,54,18,0,58,15,0,0,0,217
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Acht,Wonen,GalerijAppartementen,Toren,Drie,half,commercieel,11.2,1,3.5,6.8,259.6,23,35,40,17210,2856,5184,9170,24554,3962,7314,13278,1,3,14,42,18,66,36,0,52,6,0,0,0,234
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Acht,Wonen,GalerijAppartementen,Toren,Drie,half,wonen,10.1,1,2.9,6.3,229.6,27,33,39,15585,2856,4314,8415,22225,3962,6086,12177,1,0,14,42,16,54,18,0,54,9,0,0,0,207
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Acht,Wonen,GalerijAppartementen,Toren,Vier,commercieel,commercieel,13,1.1,3.7,8.2,294.6,24,34,41,19889,3264,5550,11075,28387,4528,7830,16029,3,3,16,48,20,70,30,0,70,9,0,0,0,263
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Acht,Wonen,GalerijAppartementen,Toren,Vier,commercieel,wonen,11.9,1.1,3.2,7.7,264.6,27,32,40,18264,3264,4680,10320,26058,4528,6602,14928,3,0,16,48,18,58,12,0,72,12,0,0,0,236
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Acht,Wonen,GalerijAppartementen,Toren,Vier,half,commercieel,12,1.1,3.7,7.2,280,25,35,39,18699,3264,5550,9885,26665,4528,7830,14307,1,3,16,48,20,70,30,0,66,3,0,0,0,253
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Acht,Wonen,GalerijAppartementen,Toren,Vier,half,wonen,11.2,1,3.2,7,253.4,24,34,40,17242,2856,4806,9580,24602,3962,6780,13860,1,0,14,42,18,60,18,0,68,6,0,0,0,226
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Acht,Wonen,GalerijAppartementen,Beneden,Drie,commercieel,commercieel,13.9,1.1,2.8,10.1,282.9,28,25,46,20179,3480,4074,12625,28881,4854,5748,18279,3,3,66,6,14,52,30,0,50,39,0,0,0,257
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Acht,Wonen,GalerijAppartementen,Beneden,Drie,commercieel,wonen,12.9,1,2.6,9.4,257.6,27,26,45,18619,3072,3822,11725,26651,4288,5392,16971,3,0,64,0,14,48,18,0,50,39,0,0,0,233
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Acht,Wonen,GalerijAppartementen,Beneden,Drie,half,commercieel,12.9,1.1,2.8,9.1,268.3,29,26,44,18989,3480,4074,11435,27159,4854,5748,16557,1,3,66,6,14,52,30,0,46,33,0,0,0,247
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Acht,Wonen,GalerijAppartementen,Beneden,Drie,half,wonen,11.9,1,2.6,8.4,243,28,27,43,17429,3072,3822,10535,24929,4288,5392,15249,1,0,64,0,14,48,18,0,46,33,0,0,0,223
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Acht,Wonen,GalerijAppartementen,Beneden,Vier,commercieel,commercieel,14.4,1.1,3,10.3,293.1,27,27,45,20975,3480,4440,13055,30015,4854,6264,18897,3,3,66,6,16,56,24,0,58,39,0,0,0,265
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Acht,Wonen,GalerijAppartementen,Beneden,Vier,commercieel,wonen,13.2,1.1,2.7,9.3,264.4,29,27,42,19247,3480,4062,11705,27519,4854,5730,16935,3,0,66,6,16,50,6,0,58,39,0,0,0,241
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Acht,Wonen,GalerijAppartementen,Beneden,Vier,half,commercieel,13.5,1.1,2.8,9.7,279.6,28,25,45,19869,3480,4074,12315,28431,4854,5748,17829,1,3,66,6,14,52,30,0,54,33,0,0,0,255
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Acht,Wonen,GalerijAppartementen,Beneden,Vier,half,wonen,12.5,1,2.6,9,254.3,27,26,45,18309,3072,3822,11415,26201,4288,5392,16521,1,0,64,0,14,48,18,0,54,33,0,0,0,231
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Acht,Half,GGW,Toren,Drie,commercieel,commercieel,12,1,3,8,240.4,29,33,37,17456,3168,4428,9860,24414,4408,6246,13760,3,3,40,24,18,54,0,0,26,39,0,17,0,218
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Acht,Half,GGW,Toren,Drie,commercieel,wonen,10.5,0.9,3.3,6.3,234.5,25,35,38,15828,2760,4818,8250,22090,3842,6798,11450,3,0,38,18,16,62,42,0,10,15,0,17,0,218
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Acht,Half,GGW,Toren,Drie,half,commercieel,11.3,0.9,3.1,7.3,229.3,26,35,37,16434,2760,4554,9120,22958,3842,6424,12692,1,3,38,18,18,56,6,0,22,33,0,17,0,208
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Acht,Half,GGW,Toren,Drie,half,wonen,9.5,0.9,3.3,5.3,219.9,26,37,35,14638,2760,4818,7060,20368,3842,6798,9728,1,0,38,18,16,62,42,0,6,9,0,17,0,208
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Acht,Half,GGW,Toren,Vier,commercieel,commercieel,12.9,1,3.4,8.5,259.3,27,35,37,18731,3120,5046,10565,26186,4348,7118,14720,3,3,52,12,20,62,6,0,26,39,0,0,17,234
SpanT1Vijf_SpanT2Acht_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Acht,Half,GGW,Toren,Vier,commercieel,wonen,11,1,3.7,6.3,252.2,27,37,35,16916,3120,5436,8360,23567,4348,7670,11549,3,0,52,12,18,70,48,0,8,12,0,0,17,237
