flyID;in:A2;in:B2;in:B4;in:TA2high;in:TA2low;in:A1;in:TB1;in:TB3;out:OutTotalOpbrengstenConv;out:OutprofitpercConv;out:OutprofitpercbarsetPlus1;out:OutTotalOpbrengstenbarsetPlus1;out:OutTotalOpbrengstenbarset;out:Outprofitpercbarset;out:OutTotalOpbrengstenbarsetMinus1;out:OutprofitpercbarsetMinus1;out:TotalKosten;out:bouwkosten;out:TotalAptAmount;out:TotalBVOCommercial;out:TotalBVOCarStorage;out:TotalGOSocialSpaces;out:TotalBVOBikeStorage;out:TotalBVOwonen;out:TotalBVOinclloggia;out:TotalBVOexclloggia;out:BVOloggia;out:TotalGO;out:GOBVOratio;out:SStudentperc;out:S2kamerperc;out:S3kamerperc;out:M2kamerperc;out:M3kamerperc;out:M2kamerhperc;out:M3kamerhperc;out:M4kamerhperc;out:V3kamerkperc;out:V4kamerkperc;out:VGGBkperc;out:SStudioperc;out:V5kamerkperc;out:socialperc;out:midperc;out:vrijperc;out:AvgGOSStudent;out:AvgGOS2kamer;out:AvgGOS3kamer;out:AvgGOM2kamer;out:AvgGOM3kamer;out:AvgGOM2kamerh;out:AvgGOM3kamerh;out:AvgGOM4kamerh;out:AvgGOV3kamerk;out:AvgGOV4kamerk;out:AvgGOVGGBk;out:AvgGOSStudio;out:AvgGOV5kamerk;out:socialAvgGO;out:midAvgGO;out:vrijAvgGO;out:parkingsurplus;out:parkingavailable;out:parkingrequired;out:TotalBVOCarParkingSurplus;out:fietssurplus;out:fietsavailable;out:fietsrequired
A254SMh_B275MVh_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;54SMh;75MVh;54SMh;p2Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;118.2;-37;-85;27.6;27.6;-85;28.4;-85;186.9;121.5;650;4514;15317;271;2060;49078;51421;48128;3293;24287;0.49;1.1;6.8;0;13.7;0.6;7.8;12.6;13.7;4.3;8.3;2.5;7.4;8.3;21;48;31;21;36;0;39;35;36;38;38;35;34;41;42;34;37;38;37;-22.8;394;416.8;729;657;1957;1300
A254SMh_B275MVh_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;54SMh;75MVh;54SMh;p2Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;120.1;-35;-85;27.7;27.6;-85;28.5;-85;185.7;120.6;661;4514;15317;271;2060;48534;50877;47624;3253;24759;0.51;1.1;6.7;0;13.5;0.6;7.7;12.4;16.3;2;7;2.4;7.3;8.2;22;51;27;21;36;0;39;35;36;38;39;35;34;41;42;34;37;38;37;-29.2;394;423.2;505;635;1957;1322
A254SMh_B275MVh_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;54SMh;75MVh;54SMh;p2Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;116.7;-37;-85;27.5;27.6;-85;28.3;-85;185.1;120.1;642;4514;15317;271;2060;48534;50877;47624;3253;23972;0.49;1.1;6.9;0;13.9;0.6;7.9;12.8;13.9;5;7.2;2.5;7.5;8.4;20;49;31;21;36;0;39;35;36;38;38;35;34;41;42;34;37;38;37;-18;394;412;897;673;1957;1284
A254SMh_B275MVh_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;54SMh;75MVh;54SMh;p2Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;121.5;-35;-85;27.8;27.6;-85;28.6;-85;187.5;121.9;669;4514;15317;271;2060;49078;51421;48128;3293;25074;0.51;1;6.6;0;13.3;0.6;7.6;12.3;16.1;1.3;8.1;2.4;7.2;8.1;22;50;28;21;36;0;39;35;36;38;39;35;34;41;42;34;37;38;37;-33.2;394;427.2;365;619;1957;1338
A254SMh_B275MVh_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;54SMh;75MVh;54SMh;p2Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;118.2;-37;-85;27.6;27.6;-85;28.4;-85;186.9;121.5;650;4514;15317;271;2060;49078;51421;48128;3293;24287;0.49;1.1;6.8;0;13.7;0.6;7.8;12.6;13.7;4.3;8.3;2.5;7.4;8.3;21;48;31;21;36;0;39;35;36;38;38;35;34;41;42;34;37;38;37;-22.8;394;416.8;729;657;1957;1300
A254SMh_B275MVh_B454MVh_TA2highp1Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;54SMh;75MVh;54MVh;p1Vrijk;p1Vrijk;p1Vrijk;Mh;Mh;107.7;-37;-87;21.7;21.6;-87;22.6;-87;169.7;108.6;591;4514;15317;271;2060;48489;50832;47485;3347;23596;0.49;1.2;0.7;0;26.2;0.7;8.6;13.9;18.3;16.9;7.8;2.7;1.7;1.4;2;68;30;21;41;0;41;40;40;40;40;40;38;46;46;38;39;40;40;10;394;384;1877;775;1957;1182
A254SMh_B275MVh_B454MVh_TA2highp1Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;54SMh;75MVh;54MVh;p1Vrijk;p1Vrijk;p1Vrijk;Mh;MVh;107.7;-36;-87;21.7;21.6;-87;22.6;-87;169.5;108.4;591;4514;15317;271;2060;48489;50832;47485;3347;23596;0.49;1.2;0.7;0;26.2;0.7;8.6;13.9;15.1;20.1;7.8;2.7;1.7;1.4;3;64;33;21;41;0;41;40;40;40;40;40;38;46;46;38;39;40;40;10;394;384;1877;775;1957;1182
A254SMh_B275MVh_B454MVh_TA2highp1Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;54SMh;75MVh;54MVh;p1Vrijk;p1Vrijk;p2Vrijk;Mh;Mh;108.5;-37;-87;21.7;21.6;-87;22.6;-87;171.5;109.9;595;4514;15317;271;2060;49038;51381;47994;3387;23740;0.48;1.2;0.7;0;26.1;0.7;8.6;13.8;18.2;16.1;9.1;2.7;1.7;1.3;3;67;30;21;41;0;41;40;40;40;40;40;38;46;46;38;39;40;40;8.4;394;385.6;1821;767;1957;1190
A254SMh_B275MVh_B454MVh_TA2highp1Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;54SMh;75MVh;54MVh;p1Vrijk;p1Vrijk;p2Vrijk;Mh;MVh;108.5;-37;-87;21.7;21.6;-87;22.6;-87;171.2;109.7;595;4514;15317;271;2060;49038;51381;47994;3387;23740;0.48;1.2;0.7;0;26.1;0.7;8.6;13.8;15;19.3;9.1;2.7;1.7;1.3;3;64;33;21;41;0;41;40;40;40;40;40;38;46;46;38;39;40;40;8.4;394;385.6;1821;767;1957;1190
A254SMh_B275MVh_B454MVh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;54SMh;75MVh;54MVh;p1Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;107.6;-37;-87;21.6;21.6;-87;22.4;-87;171.9;110.2;584;4514;15317;271;2060;48496;50839;47520;3319;23304;0.48;1.2;0.7;0;26.5;0.7;8.7;14;18.5;14.7;7.9;2.7;1.7;2.6;2;68;30;21;41;0;41;40;40;40;40;40;38;46;46;38;38;40;40;14;394;380;2017;789;1957;1168
A254SMh_B275MVh_B454MVh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;54SMh;75MVh;54MVh;p1Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;107.6;-37;-87;21.6;21.6;-87;22.4;-87;171.7;110.1;584;4514;15317;271;2060;48496;50839;47520;3319;23304;0.48;1.2;0.7;0;26.5;0.7;8.7;14;15.2;18;7.9;2.7;1.7;2.6;2;65;33;21;41;0;41;40;40;40;40;40;38;46;46;38;38;40;40;14;394;380;2017;789;1957;1168
A254SMh_B275MVh_B454MVh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;54SMh;75MVh;54MVh;p1Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;108.3;-38;-88;21.6;21.6;-88;22.5;-87;173.6;111.5;588;4514;15317;271;2060;49042;51385;48026;3359;23447;0.48;1.2;0.7;0;26.4;0.7;8.7;13.9;18.4;13.9;9.2;2.7;1.7;2.6;1;68;31;21;41;0;41;40;40;40;40;40;38;46;46;38;38;40;40;12.4;394;381.6;1961;781;1957;1176
A254SMh_B275MVh_B454MVh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;54SMh;75MVh;54MVh;p1Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;108.3;-38;-88;21.6;21.6;-88;22.5;-87;173.3;111.3;588;4514;15317;271;2060;49042;51385;48026;3359;23447;0.48;1.2;0.7;0;26.4;0.7;8.7;13.9;15.1;17.2;9.2;2.7;1.7;2.6;1;65;34;21;41;0;41;40;40;40;40;40;38;46;46;38;38;40;40;12.4;394;381.6;1961;781;1957;1176
A254SMh_B275MVh_B454MVh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;54SMh;75MVh;54MVh;p1Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;107.6;-37;-87;21.6;21.6;-87;22.4;-87;171.9;110.2;584;4514;15317;271;2060;48496;50839;47520;3319;23304;0.48;1.2;0.7;0;26.5;0.7;8.7;14;18.5;14.7;7.9;2.7;1.7;2.6;2;68;30;21;41;0;41;40;40;40;40;40;38;46;46;38;38;40;40;14;394;380;2017;789;1957;1168
A254SMh_B275MVh_B454MVh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;54SMh;75MVh;54MVh;p1Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;107.6;-37;-87;21.6;21.6;-87;22.4;-87;171.7;110.1;584;4514;15317;271;2060;48496;50839;47520;3319;23304;0.48;1.2;0.7;0;26.5;0.7;8.7;14;15.2;18;7.9;2.7;1.7;2.6;2;65;33;21;41;0;41;40;40;40;40;40;38;46;46;38;38;40;40;14;394;380;2017;789;1957;1168
A254SMh_B275MVh_B454MVh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;54SMh;75MVh;54MVh;p1Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;108.3;-38;-88;21.6;21.6;-88;22.5;-87;173.6;111.5;588;4514;15317;271;2060;49042;51385;48026;3359;23447;0.48;1.2;0.7;0;26.4;0.7;8.7;13.9;18.4;13.9;9.2;2.7;1.7;2.6;1;68;31;21;41;0;41;40;40;40;40;40;38;46;46;38;38;40;40;12.4;394;381.6;1961;781;1957;1176
A254SMh_B275MVh_B454MVh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;54SMh;75MVh;54MVh;p1Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;108.3;-38;-88;21.6;21.6;-88;22.5;-87;173.3;111.3;588;4514;15317;271;2060;49042;51385;48026;3359;23447;0.48;1.2;0.7;0;26.4;0.7;8.7;13.9;15.1;17.2;9.2;2.7;1.7;2.6;1;65;34;21;41;0;41;40;40;40;40;40;38;46;46;38;38;40;40;12.4;394;381.6;1961;781;1957;1176
A254SMh_B275MVh_B454MVh_TA2highp2Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;54SMh;75MVh;54MVh;p2Vrijk;p1Vrijk;p1Vrijk;Mh;Mh;108.9;-40;-88;21.2;21.6;-88;22.1;-88;182.5;118.2;565;4514;15317;271;2060;48531;50874;47605;3269;22484;0.46;1.2;0.7;0;27.4;0.7;9;14.5;19.1;6.2;8.1;2.8;1.8;8.3;-4;71;33;21;41;0;41;40;40;40;40;40;38;46;46;38;38;40;39;25.2;394;368.8;2409;827;1957;1130
A254SMh_B275MVh_B454MVh_TA2highp2Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;54SMh;75MVh;54MVh;p2Vrijk;p1Vrijk;p1Vrijk;Mh;MVh;108.9;-40;-88;21.2;21.6;-88;22.1;-88;182.3;118;565;4514;15317;271;2060;48531;50874;47605;3269;22484;0.46;1.2;0.7;0;27.4;0.7;9;14.5;15.8;9.6;8.1;2.8;1.8;8.3;-4;67;37;21;41;0;41;40;40;40;40;40;38;46;46;38;38;40;39;25.2;394;368.8;2409;827;1957;1130
A254SMh_B275MVh_B454MVh_TA2highp2Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;54SMh;75MVh;54MVh;p2Vrijk;p1Vrijk;p2Vrijk;Mh;Mh;109.7;-40;-88;21.3;21.6;-88;22.1;-88;184.1;119.4;569;4514;15317;271;2060;49074;51417;48108;3309;22627;0.46;1.2;0.7;0;27.2;0.7;9;14.4;19;5.4;9.5;2.8;1.8;8.3;-4;70;34;21;41;0;41;40;40;40;40;40;38;46;46;38;38;40;39;22.8;394;371.2;2325;819;1957;1138
A254SMh_B275MVh_B454MVh_TA2highp2Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;54SMh;75MVh;54MVh;p2Vrijk;p1Vrijk;p2Vrijk;Mh;MVh;109.7;-40;-88;21.3;21.6;-88;22.1;-88;184;119.3;569;4514;15317;271;2060;49074;51417;48108;3309;22627;0.46;1.2;0.7;0;27.2;0.7;9;14.4;15.6;8.8;9.5;2.8;1.8;8.3;-4;67;37;21;41;0;41;40;40;40;40;40;38;46;46;38;38;40;39;22.8;394;371.2;2325;819;1957;1138
A254SMh_B275MVh_B454MVh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;54SMh;75MVh;54MVh;p2Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;108.7;-41;-89;21.1;21.6;-88;21.9;-88;184.7;119.8;558;4514;15317;271;2060;48538;50881;47640;3241;22191;0.46;1.3;0.7;0;27.8;0.7;9.1;14.7;19.4;3.8;8.2;2.9;1.8;9.7;-6;72;34;21;41;0;41;40;40;40;40;40;38;46;46;38;38;40;39;29.2;394;364.8;2549;841;1957;1116
A254SMh_B275MVh_B454MVh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;54SMh;75MVh;54MVh;p2Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;108.7;-41;-89;21.1;21.6;-88;22;-88;184.4;119.6;558;4514;15317;271;2060;48538;50881;47640;3241;22191;0.46;1.3;0.7;0;27.8;0.7;9.1;14.7;15.9;7.2;8.2;2.9;1.8;9.7;-5;68;37;21;41;0;41;40;40;40;40;40;38;46;46;38;38;40;39;29.2;394;364.8;2549;841;1957;1116
A254SMh_B275MVh_B454MVh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;54SMh;75MVh;54MVh;p2Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;109.5;-41;-89;21.2;21.6;-88;22;-88;186.4;121.1;562;4514;15317;271;2060;49082;51425;48144;3281;22334;0.46;1.2;0.7;0;27.6;0.7;9.1;14.6;19.2;3;9.6;2.8;1.8;9.6;-5;71;34;21;41;0;41;40;40;40;40;40;38;46;46;38;38;40;39;26.8;394;367.2;2465;833;1957;1124
A254SMh_B275MVh_B454MVh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;54SMh;75MVh;54MVh;p2Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;109.5;-41;-89;21.2;21.6;-88;22;-88;186.1;120.9;562;4514;15317;271;2060;49082;51425;48144;3281;22334;0.46;1.2;0.7;0;27.6;0.7;9.1;14.6;15.8;6.4;9.6;2.8;1.8;9.6;-6;68;38;21;41;0;41;40;40;40;40;40;38;46;46;38;38;40;39;26.8;394;367.2;2465;833;1957;1124
A254SMh_B275MVh_B454MVh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;54SMh;75MVh;54MVh;p2Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;108.7;-41;-89;21.1;21.6;-88;21.9;-88;184.7;119.8;558;4514;15317;271;2060;48538;50881;47640;3241;22191;0.46;1.3;0.7;0;27.8;0.7;9.1;14.7;19.4;3.8;8.2;2.9;1.8;9.7;-6;72;34;21;41;0;41;40;40;40;40;40;38;46;46;38;38;40;39;29.2;394;364.8;2549;841;1957;1116
A254SMh_B275MVh_B454MVh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;54SMh;75MVh;54MVh;p2Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;108.7;-41;-89;21.1;21.6;-88;22;-88;184.4;119.6;558;4514;15317;271;2060;48538;50881;47640;3241;22191;0.46;1.3;0.7;0;27.8;0.7;9.1;14.7;15.9;7.2;8.2;2.9;1.8;9.7;-5;68;37;21;41;0;41;40;40;40;40;40;38;46;46;38;38;40;39;29.2;394;364.8;2549;841;1957;1116
A254SMh_B275MVh_B454MVh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;54SMh;75MVh;54MVh;p2Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;109.5;-41;-89;21.2;21.6;-88;22;-88;186.4;121.1;562;4514;15317;271;2060;49082;51425;48144;3281;22334;0.46;1.2;0.7;0;27.6;0.7;9.1;14.6;19.2;3;9.6;2.8;1.8;9.6;-5;71;34;21;41;0;41;40;40;40;40;40;38;46;46;38;38;40;39;26.8;394;367.2;2465;833;1957;1124
A254SMh_B275MVh_B454MVh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;54SMh;75MVh;54MVh;p2Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;109.5;-41;-89;21.2;21.6;-88;22;-88;186.1;120.9;562;4514;15317;271;2060;49082;51425;48144;3281;22334;0.46;1.2;0.7;0;27.6;0.7;9.1;14.6;15.8;6.4;9.6;2.8;1.8;9.6;-6;68;38;21;41;0;41;40;40;40;40;40;38;46;46;38;38;40;39;26.8;394;367.2;2465;833;1957;1124
A254MVh_B254Social_B4375Social_TA2highp1Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;54MVh;54Social;375Social;p1Vrijk;p1Vrijk;p1Vrijk;Mh;Mh;141.6;-12;-87;20.8;21.6;-87;21.8;-86;160.1;101.4;682;4514;15317;271;2060;47824;50167;46697;3470;32871;0.69;7.8;14.4;4.4;15.4;0.6;3.7;8.5;11.6;13.5;4.5;2.3;12.2;1.2;38;40;22;23;40;55;28;49;51;55;65;57;74;157;28;116;35;47;76;51.6;394;342.4;3333;204;1956;1752
A254MVh_B254Social_B4375Social_TA2highp1Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;54MVh;54Social;375Social;p1Vrijk;p1Vrijk;p1Vrijk;Mh;MVh;142.1;-11;-87;20.8;21.6;-87;21.8;-86;160.3;101.5;682;4514;15317;271;2060;47824;50167;46697;3470;32871;0.69;7.8;14.4;4.4;15.4;0.6;3.7;8.5;8.8;16.3;4.5;2.3;12.2;1.2;38;37;25;23;40;55;28;49;51;55;64;59;74;157;28;116;35;46;75;51.6;394;342.4;3333;204;1956;1752
A254MVh_B254Social_B4375Social_TA2highp1Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;54MVh;54Social;375Social;p1Vrijk;p1Vrijk;p2Vrijk;Mh;Mh;143.5;-11;-87;20.9;21.6;-87;21.9;-86;161.6;102.5;686;4514;15317;271;2060;48369;50712;47202;3510;33304;0.69;7.7;14.3;4.4;15.3;0.6;3.6;8.5;11.5;12.8;5.7;2.3;12.1;1.2;37;40;23;23;40;55;28;49;51;55;65;57;74;157;28;128;35;47;78;48.4;394;345.6;3221;180;1956;1776
A254MVh_B254Social_B4375Social_TA2highp1Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;54MVh;54Social;375Social;p1Vrijk;p1Vrijk;p2Vrijk;Mh;MVh;144;-11;-87;20.9;21.6;-87;21.9;-86;161.9;102.7;686;4514;15317;271;2060;48369;50712;47202;3510;33304;0.69;7.7;14.3;4.4;15.3;0.6;3.6;8.5;8.7;15.6;5.7;2.3;12.1;1.2;37;37;26;23;40;55;28;49;51;55;64;59;74;157;28;128;35;46;77;48.4;394;345.6;3221;180;1956;1776
A254MVh_B254Social_B4375Social_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;54MVh;54Social;375Social;p1Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;141.8;-11;-87;20.7;20.6;-87;21.7;-86;160;101.3;675;4514;15317;271;2060;47833;50176;46734;3442;32927;0.69;7.9;14.5;4.4;15.6;0.6;3.7;8.6;11.7;11.6;4.6;2.4;12.3;2.2;37;40;23;23;40;55;28;49;51;55;65;60;75;157;28;105;35;47;81;54;394;340;3417;204;1956;1752
A254MVh_B254Social_B4375Social_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;54MVh;54Social;375Social;p1Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;142.4;-11;-87;20.7;20.6;-87;21.7;-86;160.1;101.4;675;4514;15317;271;2060;47833;50176;46734;3442;32927;0.69;7.9;14.5;4.4;15.6;0.6;3.7;8.6;8.9;14.4;4.6;2.4;12.3;2.2;38;37;25;23;40;55;28;49;51;55;64;61;75;157;28;105;35;46;80;54;394;340;3417;204;1956;1752
A254MVh_B254Social_B4375Social_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;54MVh;54Social;375Social;p1Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;143.7;-11;-87;20.8;21.6;-87;21.8;-86;161.3;102.3;679;4514;15317;271;2060;48376;50719;47237;3482;33360;0.69;7.8;14.4;4.4;15.5;0.6;3.7;8.5;11.6;10.9;5.7;2.4;12.2;2.2;37;40;23;23;40;55;28;49;51;55;65;59;75;157;28;112;35;47;82;50.8;394;343.2;3305;180;1956;1776
A254MVh_B254Social_B4375Social_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;54MVh;54Social;375Social;p1Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;144.3;-11;-87;20.8;21.6;-87;21.8;-87;161.6;102.5;679;4514;15317;271;2060;48376;50719;47237;3482;33360;0.69;7.8;14.4;4.4;15.5;0.6;3.7;8.5;8.8;13.7;5.7;2.4;12.2;2.2;37;37;26;23;40;55;28;49;51;55;64;61;75;157;28;112;35;46;81;50.8;394;343.2;3305;180;1956;1776
A254MVh_B254Social_B4375Social_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;54MVh;54Social;375Social;p1Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;141.8;-11;-87;20.7;20.6;-87;21.7;-86;160;101.3;675;4514;15317;271;2060;47833;50176;46734;3442;32927;0.69;7.9;14.5;4.4;15.6;0.6;3.7;8.6;11.7;11.6;4.6;2.4;12.3;2.2;37;40;23;23;40;55;28;49;51;55;65;60;75;157;28;105;35;47;81;54;394;340;3417;204;1956;1752
A254MVh_B254Social_B4375Social_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;54MVh;54Social;375Social;p1Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;142.4;-11;-87;20.7;20.6;-87;21.7;-86;160.1;101.4;675;4514;15317;271;2060;47833;50176;46734;3442;32927;0.69;7.9;14.5;4.4;15.6;0.6;3.7;8.6;8.9;14.4;4.6;2.4;12.3;2.2;38;37;25;23;40;55;28;49;51;55;64;61;75;157;28;105;35;46;80;54;394;340;3417;204;1956;1752
A254MVh_B254Social_B4375Social_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;54MVh;54Social;375Social;p1Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;143.7;-11;-87;20.8;21.6;-87;21.8;-86;161.3;102.3;679;4514;15317;271;2060;48376;50719;47237;3482;33360;0.69;7.8;14.4;4.4;15.5;0.6;3.7;8.5;11.6;10.9;5.7;2.4;12.2;2.2;37;40;23;23;40;55;28;49;51;55;65;59;75;157;28;112;35;47;82;50.8;394;343.2;3305;180;1956;1776
A254MVh_B254Social_B4375Social_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;54MVh;54Social;375Social;p1Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;144.3;-11;-87;20.8;21.6;-87;21.8;-87;161.6;102.5;679;4514;15317;271;2060;48376;50719;47237;3482;33360;0.69;7.8;14.4;4.4;15.5;0.6;3.7;8.5;8.8;13.7;5.7;2.4;12.2;2.2;37;37;26;23;40;55;28;49;51;55;64;61;75;157;28;112;35;46;81;50.8;394;343.2;3305;180;1956;1776
A254MVh_B254Social_B4375Social_TA2highp2Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;54MVh;54Social;375Social;p2Vrijk;p1Vrijk;p1Vrijk;Mh;Mh;142.6;-11;-87;20.6;20.6;-87;21.6;-86;159.5;100.9;656;4514;15317;271;2060;47868;50211;46819;3392;33034;0.69;8.1;14.9;4.6;16;0.6;3.8;8.8;12;4.1;4.7;2.4;12.7;7.2;34;41;25;23;40;55;28;49;51;55;65;56;78;157;28;101;35;47;94;56.4;394;337.6;3501;230;1956;1726
A254MVh_B254Social_B4375Social_TA2highp2Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;54MVh;54Social;375Social;p2Vrijk;p1Vrijk;p1Vrijk;Mh;MVh;143.2;-10;-87;20.6;20.6;-87;21.6;-86;159.6;101;656;4514;15317;271;2060;47868;50211;46819;3392;33034;0.69;8.1;14.9;4.6;16;0.6;3.8;8.8;9.1;7;4.7;2.4;12.7;7.2;34;38;28;23;40;55;28;49;51;55;64;60;78;157;28;101;35;46;92;56.4;394;337.6;3501;230;1956;1726
A254MVh_B254Social_B4375Social_TA2highp2Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;54MVh;54Social;375Social;p2Vrijk;p1Vrijk;p2Vrijk;Mh;Mh;144.5;-10;-87;20.7;20.6;-87;21.6;-87;160.8;101.9;660;4514;15317;271;2060;48407;50750;47318;3432;33467;0.69;8;14.8;4.5;15.9;0.6;3.8;8.8;12;3.5;5.9;2.4;12.6;7.1;33;41;26;23;40;55;28;49;51;55;65;53;78;157;28;103;35;47;95;54;394;340;3417;206;1956;1750
A254MVh_B254Social_B4375Social_TA2highp2Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;54MVh;54Social;375Social;p2Vrijk;p1Vrijk;p2Vrijk;Mh;MVh;145;-10;-87;20.7;20.6;-87;21.6;-87;161.1;102.1;660;4514;15317;271;2060;48407;50750;47318;3432;33467;0.69;8;14.8;4.5;15.9;0.6;3.8;8.8;9.1;6.4;5.9;2.4;12.6;7.1;33;38;29;23;40;55;28;49;51;55;64;60;78;157;28;103;35;46;92;54;394;340;3417;206;1956;1750
