,flyID,in:PnlWidth,in:SillP,in:SillA,in:OpenEW,in:OpenNS,in:ExtP,in:ExtAEW,in:Mat,in:Glaz,out:CoEqTotal,out:CoEqYear,out:TotalKwh,out:PerMKwh,out:FramesTyp,out:FramesAtyp,out:SpaceInt,out:SpaceExt,out:MinStreefPent,out:MinStreefApt,out:StreefPent,out:StreefApt
645,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWLog_MatA_GlazB,15,B,A,Max,Max,Balc,Log,A,B,140200,135495,301100,61.54,508,568,583.4,4892.4,75.0,53.1,60.7,40.5
646,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWLog_MatB_GlazA,15,B,A,Max,Max,Balc,Log,B,A,165100,142866,317479,64.89,508,568,583.4,4892.4,75.0,53.1,60.7,40.5
647,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWLog_MatB_GlazB,15,B,A,Max,Max,Balc,Log,B,B,172600,129415,287588,58.78,508,568,583.4,4892.4,75.0,53.1,60.7,40.5
648,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWBalc_MatA_GlazA,15,B,A,Max,Max,Log,Balc,A,A,129900,141656,314790,62.21,364,568,639.4,5060.4,48.7,46.2,3.9,32.6
649,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWBalc_MatA_GlazB,15,B,A,Max,Max,Log,Balc,A,B,137400,128205,284900,56.3,364,568,639.4,5060.4,48.7,46.2,3.9,32.6
650,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWBalc_MatB_GlazA,15,B,A,Max,Max,Log,Balc,B,A,154600,137034,304519,60.18,364,568,639.4,5060.4,48.7,46.2,3.9,32.6
651,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWBalc_MatB_GlazB,15,B,A,Max,Max,Log,Balc,B,B,162000,123583,274628,54.27,364,568,639.4,5060.4,48.7,46.2,3.9,32.6
652,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWLog_MatA_GlazA,15,B,A,Max,Max,Log,Log,A,A,132900,149756,332790,68.49,524,568,572.2,4858.8,48.5,52.3,2.9,40.0
653,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWLog_MatA_GlazB,15,B,A,Max,Max,Log,Log,A,B,140400,136305,302900,62.34,524,568,572.2,4858.8,48.5,52.3,2.9,40.0
654,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWLog_MatB_GlazA,15,B,A,Max,Max,Log,Log,B,A,166200,143514,318919,65.64,524,568,572.2,4858.8,48.5,52.3,2.9,40.0
655,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWLog_MatB_GlazB,15,B,A,Max,Max,Log,Log,B,B,173700,130063,289028,59.49,524,568,572.2,4858.8,48.5,52.3,2.9,40.0
656,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWBalc_MatA_GlazA,15,B,A,Max,Med,Balc,Balc,A,A,128000,137919,306486,60.17,348,568,650.6,5094.0,73.5,47.3,58.0,30.3
657,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWBalc_MatA_GlazB,15,B,A,Max,Med,Balc,Balc,A,B,134600,126140,280312,55.03,348,568,650.6,5094.0,73.5,47.3,58.0,30.3
658,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWBalc_MatB_GlazA,15,B,A,Max,Med,Balc,Balc,B,A,154100,133040,295645,58.04,348,568,650.6,5094.0,73.5,47.3,58.0,30.3
659,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWBalc_MatB_GlazB,15,B,A,Max,Med,Balc,Balc,B,B,160600,121262,269471,52.9,348,568,650.6,5094.0,73.5,47.3,58.0,30.3
660,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWLog_MatA_GlazA,15,B,A,Max,Med,Balc,Log,A,A,131000,146019,324486,66.32,508,568,583.4,4892.4,73.6,52.5,57.8,38.7
661,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWLog_MatA_GlazB,15,B,A,Max,Med,Balc,Log,A,B,137600,134240,298312,60.97,508,568,583.4,4892.4,73.6,52.5,57.8,38.7
662,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWLog_MatB_GlazA,15,B,A,Max,Med,Balc,Log,B,A,165700,139520,310045,63.37,508,568,583.4,4892.4,73.6,52.5,57.8,38.7
663,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWLog_MatB_GlazB,15,B,A,Max,Med,Balc,Log,B,B,172200,127742,283871,58.02,508,568,583.4,4892.4,73.6,52.5,57.8,38.7
664,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWBalc_MatA_GlazA,15,B,A,Max,Med,Log,Balc,A,A,128200,138729,308286,60.92,364,568,639.4,5060.4,42.1,47.4,1.5,30.8
665,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWBalc_MatA_GlazB,15,B,A,Max,Med,Log,Balc,A,B,134800,126950,282112,55.75,364,568,639.4,5060.4,42.1,47.4,1.5,30.8
666,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWBalc_MatB_GlazA,15,B,A,Max,Med,Log,Balc,B,A,155100,133688,297085,58.71,364,568,639.4,5060.4,42.1,47.4,1.5,30.8
667,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWBalc_MatB_GlazB,15,B,A,Max,Med,Log,Balc,B,B,161700,121910,270911,53.54,364,568,639.4,5060.4,42.1,47.4,1.5,30.8
668,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWLog_MatA_GlazA,15,B,A,Max,Med,Log,Log,A,A,131200,146829,326286,67.15,524,568,572.2,4858.8,42.5,52.7,1.0,38.5
669,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWLog_MatA_GlazB,15,B,A,Max,Med,Log,Log,A,B,137800,135050,300112,61.77,524,568,572.2,4858.8,42.5,52.7,1.0,38.5
670,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWLog_MatB_GlazA,15,B,A,Max,Med,Log,Log,B,A,166700,140168,311485,64.11,524,568,572.2,4858.8,42.5,52.7,1.0,38.5
671,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWLog_MatB_GlazB,15,B,A,Max,Med,Log,Log,B,B,173300,128390,285311,58.72,524,568,572.2,4858.8,42.5,52.7,1.0,38.5
672,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWBalc_MatA_GlazA,15,B,A,Med,Max,Balc,Balc,A,A,128200,138256,307235,60.31,348,568,650.6,5094.0,74.0,43.7,58.6,29.6
673,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWBalc_MatA_GlazB,15,B,A,Med,Max,Balc,Balc,A,B,134900,126285,280633,55.09,348,568,650.6,5094.0,74.0,43.7,58.6,29.6
674,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWBalc_MatB_GlazA,15,B,A,Med,Max,Balc,Balc,B,A,154000,133425,296501,58.21,348,568,650.6,5094.0,74.0,43.7,58.6,29.6
675,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWBalc_MatB_GlazB,15,B,A,Med,Max,Balc,Balc,B,B,160600,121455,269900,52.98,348,568,650.6,5094.0,74.0,43.7,58.6,29.6
676,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWLog_MatA_GlazA,15,B,A,Med,Max,Balc,Log,A,A,131200,146356,325235,66.48,508,568,583.4,4892.4,72.8,49.9,58.2,38.8
677,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWLog_MatA_GlazB,15,B,A,Med,Max,Balc,Log,A,B,137900,134385,298633,61.04,508,568,583.4,4892.4,72.8,49.9,58.2,38.8
678,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWLog_MatB_GlazA,15,B,A,Med,Max,Balc,Log,B,A,165600,139905,310901,63.55,508,568,583.4,4892.4,72.8,49.9,58.2,38.8
679,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWLog_MatB_GlazB,15,B,A,Med,Max,Balc,Log,B,B,172300,127935,284300,58.11,508,568,583.4,4892.4,72.8,49.9,58.2,38.8
680,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWBalc_MatA_GlazA,15,B,A,Med,Max,Log,Balc,A,A,128400,139066,309035,61.07,364,568,639.4,5060.4,39.3,44.2,1.2,29.9
681,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWBalc_MatA_GlazB,15,B,A,Med,Max,Log,Balc,A,B,135100,127095,282433,55.81,364,568,639.4,5060.4,39.3,44.2,1.2,29.9
682,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWBalc_MatB_GlazA,15,B,A,Med,Max,Log,Balc,B,A,155100,134073,297941,58.88,364,568,639.4,5060.4,39.3,44.2,1.2,29.9
683,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWBalc_MatB_GlazB,15,B,A,Med,Max,Log,Balc,B,B,161700,122103,271340,53.62,364,568,639.4,5060.4,39.3,44.2,1.2,29.9
684,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWLog_MatA_GlazA,15,B,A,Med,Max,Log,Log,A,A,131400,147166,327035,67.31,524,568,572.2,4858.8,42.6,50.3,1.5,38.9
685,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWLog_MatA_GlazB,15,B,A,Med,Max,Log,Log,A,B,138100,135195,300433,61.83,524,568,572.2,4858.8,42.6,50.3,1.5,38.9
686,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWLog_MatB_GlazA,15,B,A,Med,Max,Log,Log,B,A,166700,140553,312341,64.28,524,568,572.2,4858.8,42.6,50.3,1.5,38.9
687,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWLog_MatB_GlazB,15,B,A,Med,Max,Log,Log,B,B,173300,128583,285740,58.81,524,568,572.2,4858.8,42.6,50.3,1.5,38.9
688,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWBalc_MatA_GlazA,15,B,A,Med,Med,Balc,Balc,A,A,126600,135329,300731,59.04,348,568,650.6,5094.0,71.5,43.6,55.4,28.0
689,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWBalc_MatA_GlazB,15,B,A,Med,Med,Balc,Balc,A,B,132300,125031,277846,54.54,348,568,650.6,5094.0,71.5,43.6,55.4,28.0
690,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWBalc_MatB_GlazA,15,B,A,Med,Med,Balc,Balc,B,A,154500,130080,289067,56.75,348,568,650.6,5094.0,71.5,43.6,55.4,28.0
691,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWBalc_MatB_GlazB,15,B,A,Med,Med,Balc,Balc,B,B,160300,119782,266183,52.25,348,568,650.6,5094.0,71.5,43.6,55.4,28.0
692,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWLog_MatA_GlazA,15,B,A,Med,Med,Balc,Log,A,A,129500,143429,318731,65.15,508,568,583.4,4892.4,72.0,49.4,55.4,36.0
693,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWLog_MatA_GlazB,15,B,A,Med,Med,Balc,Log,A,B,135300,133131,295846,60.47,508,568,583.4,4892.4,72.0,49.4,55.4,36.0
694,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWLog_MatB_GlazA,15,B,A,Med,Med,Balc,Log,B,A,166200,136560,303467,62.03,508,568,583.4,4892.4,72.0,49.4,55.4,36.0
695,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWLog_MatB_GlazB,15,B,A,Med,Med,Balc,Log,B,B,171900,126262,280583,57.35,508,568,583.4,4892.4,72.0,49.4,55.4,36.0
696,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWBalc_MatA_GlazA,15,B,A,Med,Med,Log,Balc,A,A,126800,136139,302531,59.78,364,568,639.4,5060.4,34.0,43.4,0.4,28.3
697,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWBalc_MatA_GlazB,15,B,A,Med,Med,Log,Balc,A,B,132500,125841,279646,55.26,364,568,639.4,5060.4,34.0,43.4,0.4,28.3
698,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWBalc_MatB_GlazA,15,B,A,Med,Med,Log,Balc,B,A,155600,130728,290507,57.41,364,568,639.4,5060.4,34.0,43.4,0.4,28.3
699,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWBalc_MatB_GlazB,15,B,A,Med,Med,Log,Balc,B,B,161300,120430,267623,52.89,364,568,639.4,5060.4,34.0,43.4,0.4,28.3
700,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWLog_MatA_GlazA,15,B,A,Med,Med,Log,Log,A,A,129700,144239,320531,65.97,524,568,572.2,4858.8,34.7,49.4,0.5,36.2
701,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWLog_MatA_GlazB,15,B,A,Med,Med,Log,Log,A,B,135500,133941,297646,61.26,524,568,572.2,4858.8,34.7,49.4,0.5,36.2
702,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWLog_MatB_GlazA,15,B,A,Med,Med,Log,Log,B,A,167200,137208,304907,62.75,524,568,572.2,4858.8,34.7,49.4,0.5,36.2
703,PnlWidth15_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWLog_MatB_GlazB,15,B,A,Med,Med,Log,Log,B,B,173000,126910,282023,58.04,524,568,572.2,4858.8,34.7,49.4,0.5,36.2
704,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWBalc_MatA_GlazA,15,B,B,Max,Max,Balc,Balc,A,A,126600,135342,300760,59.04,868,568,650.6,5094.0,74.9,39.2,61.0,12.1
705,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWBalc_MatA_GlazB,15,B,B,Max,Max,Balc,Balc,A,B,132300,125036,277858,54.55,868,568,650.6,5094.0,74.9,39.2,61.0,12.1
706,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWBalc_MatB_GlazA,15,B,B,Max,Max,Balc,Balc,B,A,154500,130095,289101,56.75,868,568,650.6,5094.0,74.9,39.2,61.0,12.1
707,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWBalc_MatB_GlazB,15,B,B,Max,Max,Balc,Balc,B,B,160300,119790,266199,52.26,868,568,650.6,5094.0,74.9,39.2,61.0,12.1
708,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWLog_MatA_GlazA,15,B,B,Max,Max,Balc,Log,A,A,129500,143442,318760,65.15,1028,568,583.4,4892.4,74.7,41.1,60.8,17.8
709,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWLog_MatA_GlazB,15,B,B,Max,Max,Balc,Log,A,B,135300,133136,295858,60.47,1028,568,583.4,4892.4,74.7,41.1,60.8,17.8
710,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWLog_MatB_GlazA,15,B,B,Max,Max,Balc,Log,B,A,166200,136575,303501,62.04,1028,568,583.4,4892.4,74.7,41.1,60.8,17.8
711,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWLog_MatB_GlazB,15,B,B,Max,Max,Balc,Log,B,B,171900,126270,280599,57.35,1028,568,583.4,4892.4,74.7,41.1,60.8,17.8
712,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWBalc_MatA_GlazA,15,B,B,Max,Max,Log,Balc,A,A,126800,136152,302560,59.79,884,568,639.4,5060.4,47.9,38.8,4.3,11.4
713,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWBalc_MatA_GlazB,15,B,B,Max,Max,Log,Balc,A,B,132500,125846,279658,55.26,884,568,639.4,5060.4,47.9,38.8,4.3,11.4
714,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWBalc_MatB_GlazA,15,B,B,Max,Max,Log,Balc,B,A,155600,130743,290541,57.41,884,568,639.4,5060.4,47.9,38.8,4.3,11.4
715,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWBalc_MatB_GlazB,15,B,B,Max,Max,Log,Balc,B,B,161300,120438,267639,52.89,884,568,639.4,5060.4,47.9,38.8,4.3,11.4
716,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWLog_MatA_GlazA,15,B,B,Max,Max,Log,Log,A,A,129700,144252,320560,65.98,1044,568,572.2,4858.8,47.6,41.3,2.8,17.7
717,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWLog_MatA_GlazB,15,B,B,Max,Max,Log,Log,A,B,135500,133946,297658,61.26,1044,568,572.2,4858.8,47.6,41.3,2.8,17.7
718,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWLog_MatB_GlazA,15,B,B,Max,Max,Log,Log,B,A,167200,137223,304941,62.76,1044,568,572.2,4858.8,47.6,41.3,2.8,17.7
719,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWLog_MatB_GlazB,15,B,B,Max,Max,Log,Log,B,B,173000,126918,282039,58.05,1044,568,572.2,4858.8,47.6,41.3,2.8,17.7
720,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWBalc_MatA_GlazA,15,B,B,Max,Med,Balc,Balc,A,A,125300,133110,295799,58.07,868,568,650.6,5094.0,74.2,37.8,58.4,9.2
721,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWBalc_MatA_GlazB,15,B,B,Max,Med,Balc,Balc,A,B,130300,124079,275732,54.13,868,568,650.6,5094.0,74.2,37.8,58.4,9.2
722,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWBalc_MatB_GlazA,15,B,B,Max,Med,Balc,Balc,B,A,155000,127544,283431,55.64,868,568,650.6,5094.0,74.2,37.8,58.4,9.2
723,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWBalc_MatB_GlazB,15,B,B,Max,Med,Balc,Balc,B,B,160000,118514,263364,51.7,868,568,650.6,5094.0,74.2,37.8,58.4,9.2
724,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWLog_MatA_GlazA,15,B,B,Max,Med,Balc,Log,A,A,128300,141210,313799,64.14,1028,568,583.4,4892.4,74.1,40.3,57.5,17.5
725,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWLog_MatA_GlazB,15,B,B,Max,Med,Balc,Log,A,B,133300,132179,293732,60.04,1028,568,583.4,4892.4,74.1,40.3,57.5,17.5
726,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWLog_MatB_GlazA,15,B,B,Max,Med,Balc,Log,B,A,166600,134024,297831,60.88,1028,568,583.4,4892.4,74.1,40.3,57.5,17.5
727,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWLog_MatB_GlazB,15,B,B,Max,Med,Balc,Log,B,B,171600,124994,277764,56.77,1028,568,583.4,4892.4,74.1,40.3,57.5,17.5
728,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWBalc_MatA_GlazA,15,B,B,Max,Med,Log,Balc,A,A,125500,133920,297599,58.81,884,568,639.4,5060.4,41.9,37.2,0.9,10.0
729,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWBalc_MatA_GlazB,15,B,B,Max,Med,Log,Balc,A,B,130500,124889,277532,54.84,884,568,639.4,5060.4,41.9,37.2,0.9,10.0
730,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWBalc_MatB_GlazA,15,B,B,Max,Med,Log,Balc,B,A,156000,128192,284871,56.29,884,568,639.4,5060.4,41.9,37.2,0.9,10.0
731,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWBalc_MatB_GlazB,15,B,B,Max,Med,Log,Balc,B,B,161100,119162,264804,52.33,884,568,639.4,5060.4,41.9,37.2,0.9,10.0
732,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWLog_MatA_GlazA,15,B,B,Max,Med,Log,Log,A,A,128500,142020,315599,64.95,1044,568,572.2,4858.8,41.6,38.4,0.9,17.5
733,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWLog_MatA_GlazB,15,B,B,Max,Med,Log,Log,A,B,133500,132989,295532,60.82,1044,568,572.2,4858.8,41.6,38.4,0.9,17.5
734,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWLog_MatB_GlazA,15,B,B,Max,Med,Log,Log,B,A,167700,134672,299271,61.59,1044,568,572.2,4858.8,41.6,38.4,0.9,17.5
735,PnlWidth15_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWLog_MatB_GlazB,15,B,B,Max,Med,Log,Log,B,B,172700,125642,279204,57.46,1044,568,572.2,4858.8,41.6,38.4,0.9,17.5
736,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWBalc_MatA_GlazA,15,B,B,Med,Max,Balc,Balc,A,A,125400,133348,296328,58.17,868,568,650.6,5094.0,72.8,34.5,58.4,5.1
737,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWBalc_MatA_GlazB,15,B,B,Med,Max,Balc,Balc,A,B,130500,124182,275959,54.17,868,568,650.6,5094.0,72.8,34.5,58.4,5.1
738,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWBalc_MatB_GlazA,15,B,B,Med,Max,Balc,Balc,B,A,154900,127816,284036,55.76,868,568,650.6,5094.0,72.8,34.5,58.4,5.1
739,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWBalc_MatB_GlazB,15,B,B,Med,Max,Balc,Balc,B,B,160000,118650,263667,51.76,868,568,650.6,5094.0,72.8,34.5,58.4,5.1
740,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWLog_MatA_GlazA,15,B,B,Med,Max,Balc,Log,A,A,128400,141448,314328,64.25,1028,568,583.4,4892.4,72.4,38.2,58.4,17.3
741,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWLog_MatA_GlazB,15,B,B,Med,Max,Balc,Log,A,B,133500,132282,293959,60.08,1028,568,583.4,4892.4,72.4,38.2,58.4,17.3
742,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWLog_MatB_GlazA,15,B,B,Med,Max,Balc,Log,B,A,166500,134296,298436,61.0,1028,568,583.4,4892.4,72.4,38.2,58.4,17.3
743,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWLog_MatB_GlazB,15,B,B,Med,Max,Balc,Log,B,B,171600,125130,278067,56.84,1028,568,583.4,4892.4,72.4,38.2,58.4,17.3
744,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWBalc_MatA_GlazA,15,B,B,Med,Max,Log,Balc,A,A,125600,134158,298128,58.91,884,568,639.4,5060.4,42.7,34.6,1.6,3.7
745,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWBalc_MatA_GlazB,15,B,B,Med,Max,Log,Balc,A,B,130700,124992,277759,54.89,884,568,639.4,5060.4,42.7,34.6,1.6,3.7
746,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWBalc_MatB_GlazA,15,B,B,Med,Max,Log,Balc,B,A,156000,128464,285476,56.41,884,568,639.4,5060.4,42.7,34.6,1.6,3.7
747,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWBalc_MatB_GlazB,15,B,B,Med,Max,Log,Balc,B,B,161100,119298,265107,52.39,884,568,639.4,5060.4,42.7,34.6,1.6,3.7
748,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWLog_MatA_GlazA,15,B,B,Med,Max,Log,Log,A,A,128600,142258,316128,65.06,1044,568,572.2,4858.8,42.3,38.3,1.7,17.3
749,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWLog_MatA_GlazB,15,B,B,Med,Max,Log,Log,A,B,133700,133092,295759,60.87,1044,568,572.2,4858.8,42.3,38.3,1.7,17.3
750,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWLog_MatB_GlazA,15,B,B,Med,Max,Log,Log,B,A,167600,134944,299876,61.72,1044,568,572.2,4858.8,42.3,38.3,1.7,17.3
751,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWLog_MatB_GlazB,15,B,B,Med,Max,Log,Log,B,B,172700,125778,279507,57.53,1044,568,572.2,4858.8,42.3,38.3,1.7,17.3
752,PnlWidth15_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWBalc_MatA_GlazA,15,B,B,Med,Med,Balc,Balc,A,A,124100,131115,291367,57.2,868,568,650.6,5094.0,71.9,33.1,55.2,1.7
